ANO,MES,DIA,ID,CT0,GAP0,R
2016,6,27,120,50930.0,1.0,-1
2016,6,28,121,51590.0,1.0,-1
2016,6,29,122,51650.0,-1.0,-1
2016,7,0,123,52480.0,-1.0,-1
2016,7,3,124,53420.0,1.0,-1
2016,7,4,125,52800.0,1.0,0
2016,7,5,126,52115.0,-1.0,-1
2016,7,6,127,52835.0,1.0,-1
2016,7,7,128,53330.0,1.0,-1
2016,7,10,129,54190.0,1.0,-1
2016,7,11,130,55180.0,-1.0,-1
2016,7,12,131,54725.0,1.0,-1
2016,7,13,132,55930.0,-1.0,-1
2016,7,14,133,56025.0,-1.0,0
2016,7,17,134,55960.0,1.0,-1
2016,7,18,135,56825.0,-1.0,-1
2016,7,19,136,57400.0,1.0,0
2016,7,20,137,57030.0,-1.0,-1
2016,7,21,138,57205.0,-1.0,-1
2016,7,24,139,57500.0,1.0,0
2016,7,25,140,57295.0,1.0,-1
2016,7,26,141,57460.0,-1.0,-1
2016,7,27,142,57100.0,-1.0,0
2016,7,28,143,56900.0,-1.0,-1
2016,8,0,144,57830.0,-1.0,0
2016,8,1,145,56780.0,-1.0,-1
2016,8,2,146,56165.0,1.0,-1
2016,8,3,147,57535.0,1.0,-1
2016,8,4,148,58085.0,-1.0,0
2016,8,7,149,57715.0,-1.0,-1
2016,8,8,150,57940.0,1.0,-1
2016,8,9,151,58035.0,1.0,1
2016,8,10,152,57095.0,1.0,-1
2016,8,11,153,58295.0,-1.0,-1
2016,8,14,154,58535.0,1.0,-1
2016,8,15,155,58830.0,1.0,-1
2016,8,16,156,59720.0,-1.0,-1
2016,8,17,157,60285.0,1.0,0
2016,8,18,158,59945.0,-1.0,-1
2016,8,21,159,59920.0,-1.0,1
2016,8,22,160,59115.0,1.0,-1
2016,8,23,161,58470.0,1.0,-1
2016,8,24,162,58890.0,1.0,0
2016,8,25,163,58895.0,-1.0,-1
2016,8,28,164,58645.0,1.0,-1
2016,8,29,165,59650.0,1.0,0
2016,8,30,166,59540.0,1.0,1
2016,9,0,167,58720.0,1.0,-1
2016,9,1,168,59370.0,1.0,-1
2016,9,4,169,60610.0,1.0,0
2016,9,5,170,60495.0,-1.0,0
2016,9,7,171,60610.0,-1.0,-1
2016,9,8,172,59985.0,-1.0,1
2016,9,11,173,58190.0,1.0,-1
2016,9,12,174,58465.0,1.0,1
2016,9,13,175,57490.0,1.0,-1
2016,9,14,176,57915.0,-1.0,-1
2016,9,15,177,58115.0,-1.0,0
2016,9,18,178,58105.0,1.0,-1
2016,9,19,179,58245.0,1.0,0
2016,9,20,180,58415.0,1.0,-1
2016,9,21,181,59450.0,-1.0,-1
2016,9,22,182,59585.0,1.0,0
2016,9,25,183,58570.0,-1.0,0
2016,9,26,184,58575.0,1.0,0
2016,9,27,185,58925.0,1.0,-1
2016,9,28,186,59735.0,1.0,1
2016,9,29,187,58840.0,-1.0,-1
2016,10,2,188,58585.0,1.0,-1
2016,10,3,189,59555.0,-1.0,0
2016,10,4,190,59790.0,1.0,-1
2016,10,5,191,60335.0,-1.0,-1
2016,10,6,192,61035.0,-1.0,-1
2016,10,9,193,61590.0,-1.0,0
2016,10,10,194,61540.0,-1.0,0
2016,10,12,195,61870.0,-1.0,-1
2016,10,13,196,62890.0,1.0,-1
2016,10,16,197,63060.0,1.0,-1
2016,10,17,198,64120.0,1.0,-1
2016,10,18,199,64970.0,-1.0,-1
2016,10,19,200,64130.0,-1.0,-1
2016,10,20,201,64765.0,1.0,-1
2016,10,23,202,65530.0,1.0,-1
2016,10,24,203,65155.0,1.0,0
2016,10,25,204,64460.0,-1.0,-1
2016,10,26,205,64845.0,-1.0,-1
2016,10,27,206,64960.0,-1.0,-1
2016,10,30,207,65535.0,-1.0,-1
2016,11,0,208,66140.0,1.0,1
2016,11,2,209,63835.0,-1.0,-1
2016,11,3,210,62480.0,1.0,-1
2016,11,6,211,63650.0,1.0,-1
2016,11,7,212,64770.0,1.0,-1
2016,11,8,213,62310.0,1.0,-1
2016,11,9,214,64440.0,-1.0,1
2016,11,10,215,60825.0,-1.0,-1
2016,11,13,216,59300.0,-1.0,-1
2016,11,15,217,60805.0,-1.0,-1
2016,11,16,218,61940.0,1.0,1
2016,11,17,219,60110.0,-1.0,-1
2016,11,20,220,60965.0,-1.0,-1
2016,11,21,221,62540.0,-1.0,-1
2016,11,22,222,62160.0,-1.0,-1
2016,11,23,223,62490.0,1.0,0
2016,11,24,224,60905.0,-1.0,-1
2016,11,27,225,62060.0,-1.0,-1
2016,11,28,226,62665.0,1.0,0
2016,11,29,227,62295.0,1.0,-1
2016,12,0,228,61450.0,-1.0,1
2016,12,1,229,58735.0,1.0,-1
2016,12,4,230,60750.0,1.0,0
2016,12,5,231,59670.0,-1.0,-1
2016,12,6,232,61930.0,-1.0,0
2016,12,7,233,62065.0,1.0,1
2016,12,8,234,61200.0,1.0,0
2016,12,11,235,59800.0,1.0,-1
2016,12,12,236,58830.0,1.0,-1
2016,12,13,237,60450.0,1.0,0
2016,12,14,238,59165.0,-1.0,-1
2016,12,15,239,59840.0,1.0,-1
2016,12,18,240,59480.0,-1.0,1
2016,12,19,241,58590.0,-1.0,-1
2016,12,20,242,58960.0,1.0,0
2016,12,21,243,58550.0,1.0,0
2016,12,22,244,58490.0,-1.0,-1
2016,12,25,245,59250.0,-1.0,-1
2016,12,26,246,60030.0,1.0,0
2016,12,27,247,59820.0,-1.0,-1
2016,12,28,248,60780.0,-1.0,0
